Date,AAPL,JNJ,JPM,NVDA,T,TSLA,WMT,XOM
2024-04-12,175.4901580810547,141.71958923339844,178.64682006835938,88.1509017944336,15.50173568725586,171.0500030517578,59.3233528137207,115.37706756591797
2024-04-15,171.6533203125,141.78683471679688,178.74456787109375,85.9667739868164,15.435203552246094,161.47999572753906,59.116207122802734,114.71568298339844
2024-04-16,168.36318969726562,138.7703094482422,176.7019500732422,87.38021087646484,15.292638778686523,157.11000061035156,59.027427673339844,113.76675415039062
2024-04-17,166.99147033691406,139.0777130126953,175.99826049804688,84.0015640258789,15.321151733398438,155.4499969482422,58.84001159667969,113.70923614501953
2024-04-18,166.0372314453125,140.00958251953125,177.14173889160156,84.6373062133789,15.520745277404785,149.92999267578125,58.45530319213867,113.60379028320312
2024-04-19,164.0094757080078,142.09426879882812,181.58860778808594,76.16968536376953,15.691825866699219,147.0500030517578,58.72163391113281,114.90737915039062
2024-04-22,164.84442138671875,143.25668334960938,185.11679077148438,79.48635864257812,15.50173568725586,142.0500030517578,59.3233528137207,115.55917358398438
2024-04-23,165.89805603027344,143.6793670654297,187.78489685058594,82.39020538330078,15.682320594787598,144.67999267578125,58.28761672973633,116.00968933105469
2024-04-24,168.00535583496094,142.6898956298828,188.70359802246094,79.64530181884766,15.976957321166992,162.1300048828125,59.0570182800293,116.02886199951172
2024-04-25,168.87013244628906,141.047119140625,188.9870147705078,82.59912872314453,15.758354187011719,170.17999267578125,59.39240646362305,116.29724884033203
2024-04-26,168.28366088867188,140.39385986328125,189.10430908203125,87.7000961303711,15.919930458068848,168.2899932861328,59.343082427978516,113.06702423095703
2024-04-29,172.4584503173828,141.047119140625,188.89906311035156,87.72208404541016,16.17655372619629,194.0500030517578,59.4219970703125,114.6773452758789
2024-04-30,169.3074951171875,138.90478515625,187.39398193359375,86.36762237548828,16.05299186706543,183.27999877929688,58.54408264160156,113.36416625976562
2024-05-01,168.28366088867188,145.23568725585938,187.51124572753906,83.00794982910156,16.081506729125977,179.99000549316406,58.050865173339844,111.21708679199219
2024-05-02,171.99127197265625,144.02520751953125,187.31578063964844,85.78285217285156,15.98646068572998,180.00999450683594,58.89918899536133,111.41837310791016
2024-05-03,182.27914428710938,143.40077209472656,186.1918487548828,88.75366973876953,16.014976501464844,181.19000244140625,59.00769805908203,111.1883316040039
2024-05-06,180.61917114257812,142.73789978027344,187.6480712890625,92.10333251953125,16.14803695678711,184.75999450683594,59.0570182800293,111.9072265625
2024-05-07,181.30503845214844,142.87240600585938,187.40374755859375,90.5179672241211,16.23357582092285,177.80999755859375,59.796836853027344,111.35128021240234
